workspace_id,floor_id,zone_id,workspace_type,x,y,size,status,has_sensor,device_type
DESK_BLD01_F03_0597,BLD01_F03,BLD01_F03_ZD,DESK,70.31,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0598,BLD01_F03,BLD01_F03_ZD,DESK,74.86,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0599,BLD01_F03,BLD01_F03_ZD,DESK,79.42,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0600,BLD01_F03,BLD01_F03_ZD,DESK,52.08,66.83,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0601,BLD01_F04,BLD01_F04_ZA,DESK,17.58,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0602,BLD01_F04,BLD01_F04_ZA,DESK,22.14,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0603,BLD01_F04,BLD01_F04_ZA,DESK,26.69,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0604,BLD01_F04,BLD01_F04_ZA,DESK,31.25,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0605,BLD01_F04,BLD01_F04_ZA,DESK,35.81,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0606,BLD01_F04,BLD01_F04_ZA,DESK,40.36,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0607,BLD01_F04,BLD01_F04_ZA,DESK,44.92,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0608,BLD01_F04,BLD01_F04_ZA,DESK,17.58,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0609,BLD01_F04,BLD01_F04_ZA,DESK,22.14,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0610,BLD01_F04,BLD01_F04_ZA,DESK,26.69,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0611,BLD01_F04,BLD01_F04_ZA,DESK,31.25,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0612,BLD01_F04,BLD01_F04_ZA,DESK,35.81,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0613,BLD01_F04,BLD01_F04_ZA,DESK,40.36,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0614,BLD01_F04,BLD01_F04_ZA,DESK,44.92,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0615,BLD01_F04,BLD01_F04_ZA,DESK,17.58,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0616,BLD01_F04,BLD01_F04_ZA,DESK,22.14,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0617,BLD01_F04,BLD01_F04_ZA,DESK,26.69,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0618,BLD01_F04,BLD01_F04_ZA,DESK,31.25,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0619,BLD01_F04,BLD01_F04_ZA,DESK,35.81,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0620,BLD01_F04,BLD01_F04_ZA,DESK,40.36,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0621,BLD01_F04,BLD01_F04_ZA,DESK,44.92,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0622,BLD01_F04,BLD01_F04_ZA,DESK,17.58,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0623,BLD01_F04,BLD01_F04_ZA,DESK,22.14,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0624,BLD01_F04,BLD01_F04_ZA,DESK,26.69,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0625,BLD01_F04,BLD01_F04_ZA,DESK,31.25,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0626,BLD01_F04,BLD01_F04_ZA,DESK,35.81,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0627,BLD01_F04,BLD01_F04_ZA,DESK,40.36,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0628,BLD01_F04,BLD01_F04_ZA,DESK,44.92,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0629,BLD01_F04,BLD01_F04_ZA,DESK,17.58,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0630,BLD01_F04,BLD01_F04_ZA,DESK,22.14,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0631,BLD01_F04,BLD01_F04_ZA,DESK,26.69,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0632,BLD01_F04,BLD01_F04_ZA,DESK,31.25,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0633,BLD01_F04,BLD01_F04_ZA,DESK,35.81,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0634,BLD01_F04,BLD01_F04_ZA,DESK,40.36,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0635,BLD01_F04,BLD01_F04_ZA,DESK,44.92,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0636,BLD01_F04,BLD01_F04_ZA,DESK,17.58,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0637,BLD01_F04,BLD01_F04_ZA,DESK,22.14,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0638,BLD01_F04,BLD01_F04_ZA,DESK,26.69,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0639,BLD01_F04,BLD01_F04_ZA,DESK,31.25,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0640,BLD01_F04,BLD01_F04_ZA,DESK,35.81,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0641,BLD01_F04,BLD01_F04_ZA,DESK,40.36,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0642,BLD01_F04,BLD01_F04_ZA,DESK,44.92,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0643,BLD01_F04,BLD01_F04_ZA,DESK,17.58,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0644,BLD01_F04,BLD01_F04_ZA,DESK,22.14,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0645,BLD01_F04,BLD01_F04_ZA,DESK,26.69,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0646,BLD01_F04,BLD01_F04_ZA,DESK,31.25,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0647,BLD01_F04,BLD01_F04_ZA,DESK,35.81,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0648,BLD01_F04,BLD01_F04_ZA,DESK,40.36,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0649,BLD01_F04,BLD01_F04_ZA,DESK,44.92,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0650,BLD01_F04,BLD01_F04_ZA,DESK,17.58,32.33,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0651,BLD01_F04,BLD01_F04_ZB,DESK,52.08,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0652,BLD01_F04,BLD01_F04_ZB,DESK,56.64,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0653,BLD01_F04,BLD01_F04_ZB,DESK,61.19,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0654,BLD01_F04,BLD01_F04_ZB,DESK,65.75,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0655,BLD01_F04,BLD01_F04_ZB,DESK,70.31,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0656,BLD01_F04,BLD01_F04_ZB,DESK,74.86,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0657,BLD01_F04,BLD01_F04_ZB,DESK,79.42,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0658,BLD01_F04,BLD01_F04_ZB,DESK,52.08,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0659,BLD01_F04,BLD01_F04_ZB,DESK,56.64,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0660,BLD01_F04,BLD01_F04_ZB,DESK,61.19,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0661,BLD01_F04,BLD01_F04_ZB,DESK,65.75,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0662,BLD01_F04,BLD01_F04_ZB,DESK,70.31,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0663,BLD01_F04,BLD01_F04_ZB,DESK,74.86,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0664,BLD01_F04,BLD01_F04_ZB,DESK,79.42,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0665,BLD01_F04,BLD01_F04_ZB,DESK,52.08,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0666,BLD01_F04,BLD01_F04_ZB,DESK,56.64,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0667,BLD01_F04,BLD01_F04_ZB,DESK,61.19,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0668,BLD01_F04,BLD01_F04_ZB,DESK,65.75,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0669,BLD01_F04,BLD01_F04_ZB,DESK,70.31,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0670,BLD01_F04,BLD01_F04_ZB,DESK,74.86,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0671,BLD01_F04,BLD01_F04_ZB,DESK,79.42,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0672,BLD01_F04,BLD01_F04_ZB,DESK,52.08,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0673,BLD01_F04,BLD01_F04_ZB,DESK,56.64,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0674,BLD01_F04,BLD01_F04_ZB,DESK,61.19,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0675,BLD01_F04,BLD01_F04_ZB,DESK,65.75,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0676,BLD01_F04,BLD01_F04_ZB,DESK,70.31,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0677,BLD01_F04,BLD01_F04_ZB,DESK,74.86,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0678,BLD01_F04,BLD01_F04_ZB,DESK,79.42,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0679,BLD01_F04,BLD01_F04_ZB,DESK,52.08,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0680,BLD01_F04,BLD01_F04_ZB,DESK,56.64,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0681,BLD01_F04,BLD01_F04_ZB,DESK,61.19,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0682,BLD01_F04,BLD01_F04_ZB,DESK,65.75,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0683,BLD01_F04,BLD01_F04_ZB,DESK,70.31,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0684,BLD01_F04,BLD01_F04_ZB,DESK,74.86,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0685,BLD01_F04,BLD01_F04_ZB,DESK,79.42,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0686,BLD01_F04,BLD01_F04_ZB,DESK,52.08,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0687,BLD01_F04,BLD01_F04_ZB,DESK,56.64,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0688,BLD01_F04,BLD01_F04_ZB,DESK,61.19,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0689,BLD01_F04,BLD01_F04_ZB,DESK,65.75,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0690,BLD01_F04,BLD01_F04_ZB,DESK,70.31,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0691,BLD01_F04,BLD01_F04_ZB,DESK,74.86,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0692,BLD01_F04,BLD01_F04_ZB,DESK,79.42,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0693,BLD01_F04,BLD01_F04_ZB,DESK,52.08,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0694,BLD01_F04,BLD01_F04_ZB,DESK,56.64,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0695,BLD01_F04,BLD01_F04_ZB,DESK,61.19,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0696,BLD01_F04,BLD01_F04_ZB,DESK,65.75,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0697,BLD01_F04,BLD01_F04_ZB,DESK,70.31,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0698,BLD01_F04,BLD01_F04_ZB,DESK,74.86,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0699,BLD01_F04,BLD01_F04_ZB,DESK,79.42,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0700,BLD01_F04,BLD01_F04_ZB,DESK,52.08,32.33,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0701,BLD01_F04,BLD01_F04_ZC,DESK,17.58,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0702,BLD01_F04,BLD01_F04_ZC,DESK,22.14,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0703,BLD01_F04,BLD01_F04_ZC,DESK,26.69,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0704,BLD01_F04,BLD01_F04_ZC,DESK,31.25,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0705,BLD01_F04,BLD01_F04_ZC,DESK,35.81,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0706,BLD01_F04,BLD01_F04_ZC,DESK,40.36,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0707,BLD01_F04,BLD01_F04_ZC,DESK,44.92,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0708,BLD01_F04,BLD01_F04_ZC,DESK,17.58,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0709,BLD01_F04,BLD01_F04_ZC,DESK,22.14,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0710,BLD01_F04,BLD01_F04_ZC,DESK,26.69,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0711,BLD01_F04,BLD01_F04_ZC,DESK,31.25,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0712,BLD01_F04,BLD01_F04_ZC,DESK,35.81,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0713,BLD01_F04,BLD01_F04_ZC,DESK,40.36,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0714,BLD01_F04,BLD01_F04_ZC,DESK,44.92,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0715,BLD01_F04,BLD01_F04_ZC,DESK,17.58,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0716,BLD01_F04,BLD01_F04_ZC,DESK,22.14,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0717,BLD01_F04,BLD01_F04_ZC,DESK,26.69,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0718,BLD01_F04,BLD01_F04_ZC,DESK,31.25,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0719,BLD01_F04,BLD01_F04_ZC,DESK,35.81,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0720,BLD01_F04,BLD01_F04_ZC,DESK,40.36,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0721,BLD01_F04,BLD01_F04_ZC,DESK,44.92,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0722,BLD01_F04,BLD01_F04_ZC,DESK,17.58,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0723,BLD01_F04,BLD01_F04_ZC,DESK,22.14,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0724,BLD01_F04,BLD01_F04_ZC,DESK,26.69,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0725,BLD01_F04,BLD01_F04_ZC,DESK,31.25,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0726,BLD01_F04,BLD01_F04_ZC,DESK,35.81,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0727,BLD01_F04,BLD01_F04_ZC,DESK,40.36,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0728,BLD01_F04,BLD01_F04_ZC,DESK,44.92,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0729,BLD01_F04,BLD01_F04_ZC,DESK,17.58,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0730,BLD01_F04,BLD01_F04_ZC,DESK,22.14,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0731,BLD01_F04,BLD01_F04_ZC,DESK,26.69,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0732,BLD01_F04,BLD01_F04_ZC,DESK,31.25,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0733,BLD01_F04,BLD01_F04_ZC,DESK,35.81,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0734,BLD01_F04,BLD01_F04_ZC,DESK,40.36,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0735,BLD01_F04,BLD01_F04_ZC,DESK,44.92,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0736,BLD01_F04,BLD01_F04_ZC,DESK,17.58,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0737,BLD01_F04,BLD01_F04_ZC,DESK,22.14,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0738,BLD01_F04,BLD01_F04_ZC,DESK,26.69,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0739,BLD01_F04,BLD01_F04_ZC,DESK,31.25,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0740,BLD01_F04,BLD01_F04_ZC,DESK,35.81,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0741,BLD01_F04,BLD01_F04_ZC,DESK,40.36,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0742,BLD01_F04,BLD01_F04_ZC,DESK,44.92,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0743,BLD01_F04,BLD01_F04_ZC,DESK,17.58,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0744,BLD01_F04,BLD01_F04_ZC,DESK,22.14,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0745,BLD01_F04,BLD01_F04_ZC,DESK,26.69,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0746,BLD01_F04,BLD01_F04_ZC,DESK,31.25,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0747,BLD01_F04,BLD01_F04_ZC,DESK,35.81,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0748,BLD01_F04,BLD01_F04_ZC,DESK,40.36,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0749,BLD01_F04,BLD01_F04_ZC,DESK,44.92,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0750,BLD01_F04,BLD01_F04_ZC,DESK,17.58,66.83,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0751,BLD01_F04,BLD01_F04_ZD,DESK,52.08,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0752,BLD01_F04,BLD01_F04_ZD,DESK,56.64,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0753,BLD01_F04,BLD01_F04_ZD,DESK,61.19,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0754,BLD01_F04,BLD01_F04_ZD,DESK,65.75,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0755,BLD01_F04,BLD01_F04_ZD,DESK,70.31,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0756,BLD01_F04,BLD01_F04_ZD,DESK,74.86,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0757,BLD01_F04,BLD01_F04_ZD,DESK,79.42,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0758,BLD01_F04,BLD01_F04_ZD,DESK,52.08,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0759,BLD01_F04,BLD01_F04_ZD,DESK,56.64,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0760,BLD01_F04,BLD01_F04_ZD,DESK,61.19,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0761,BLD01_F04,BLD01_F04_ZD,DESK,65.75,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0762,BLD01_F04,BLD01_F04_ZD,DESK,70.31,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0763,BLD01_F04,BLD01_F04_ZD,DESK,74.86,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0764,BLD01_F04,BLD01_F04_ZD,DESK,79.42,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0765,BLD01_F04,BLD01_F04_ZD,DESK,52.08,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0766,BLD01_F04,BLD01_F04_ZD,DESK,56.64,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0767,BLD01_F04,BLD01_F04_ZD,DESK,61.19,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0768,BLD01_F04,BLD01_F04_ZD,DESK,65.75,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0769,BLD01_F04,BLD01_F04_ZD,DESK,70.31,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0770,BLD01_F04,BLD01_F04_ZD,DESK,74.86,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0771,BLD01_F04,BLD01_F04_ZD,DESK,79.42,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0772,BLD01_F04,BLD01_F04_ZD,DESK,52.08,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0773,BLD01_F04,BLD01_F04_ZD,DESK,56.64,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0774,BLD01_F04,BLD01_F04_ZD,DESK,61.19,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0775,BLD01_F04,BLD01_F04_ZD,DESK,65.75,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0776,BLD01_F04,BLD01_F04_ZD,DESK,70.31,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0777,BLD01_F04,BLD01_F04_ZD,DESK,74.86,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0778,BLD01_F04,BLD01_F04_ZD,DESK,79.42,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0779,BLD01_F04,BLD01_F04_ZD,DESK,52.08,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0780,BLD01_F04,BLD01_F04_ZD,DESK,56.64,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0781,BLD01_F04,BLD01_F04_ZD,DESK,61.19,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0782,BLD01_F04,BLD01_F04_ZD,DESK,65.75,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0783,BLD01_F04,BLD01_F04_ZD,DESK,70.31,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0784,BLD01_F04,BLD01_F04_ZD,DESK,74.86,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0785,BLD01_F04,BLD01_F04_ZD,DESK,79.42,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0786,BLD01_F04,BLD01_F04_ZD,DESK,52.08,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0787,BLD01_F04,BLD01_F04_ZD,DESK,56.64,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0788,BLD01_F04,BLD01_F04_ZD,DESK,61.19,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0789,BLD01_F04,BLD01_F04_ZD,DESK,65.75,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0790,BLD01_F04,BLD01_F04_ZD,DESK,70.31,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0791,BLD01_F04,BLD01_F04_ZD,DESK,74.86,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0792,BLD01_F04,BLD01_F04_ZD,DESK,79.42,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0793,BLD01_F04,BLD01_F04_ZD,DESK,52.08,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0794,BLD01_F04,BLD01_F04_ZD,DESK,56.64,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F04_0795,BLD01_F04,BLD01_F04_ZD,DESK,61.19,63.09,2.62,ACTIVE,True,DOCKING_STATION
