employee_id,iso_weekday,planned_mode
EMP000429,5,OFFICE
EMP000429,6,REMOTE
EMP000429,7,REMOTE
EMP000430,1,FLEX
EMP000430,2,REMOTE
EMP000430,3,OFFICE
EMP000430,4,OFFICE
EMP000430,5,OFFICE
EMP000430,6,REMOTE
EMP000430,7,REMOTE
EMP000431,1,OFFICE
EMP000431,2,OFFICE
EMP000431,3,OFFICE
EMP000431,4,OFFICE
EMP000431,5,OFFICE
EMP000431,6,REMOTE
EMP000431,7,REMOTE
EMP000432,1,OFFICE
EMP000432,2,OFFICE
EMP000432,3,OFFICE
EMP000432,4,OFFICE
EMP000432,5,OFFICE
EMP000432,6,REMOTE
EMP000432,7,REMOTE
EMP000433,1,OFFICE
EMP000433,2,OFFICE
EMP000433,3,OFFICE
EMP000433,4,OFFICE
EMP000433,5,OFFICE
EMP000433,6,REMOTE
EMP000433,7,REMOTE
EMP000434,1,REMOTE
EMP000434,2,REMOTE
EMP000434,3,OFFICE
EMP000434,4,OFFICE
EMP000434,5,OFFICE
EMP000434,6,REMOTE
EMP000434,7,REMOTE
EMP000435,1,REMOTE
EMP000435,2,REMOTE
EMP000435,3,OFFICE
EMP000435,4,OFFICE
EMP000435,5,OFFICE
EMP000435,6,REMOTE
EMP000435,7,REMOTE
EMP000436,1,REMOTE
EMP000436,2,REMOTE
EMP000436,3,OFFICE
EMP000436,4,OFFICE
EMP000436,5,OFFICE
EMP000436,6,REMOTE
EMP000436,7,REMOTE
EMP000437,1,REMOTE
EMP000437,2,FLEX
EMP000437,3,OFFICE
EMP000437,4,OFFICE
EMP000437,5,OFFICE
EMP000437,6,REMOTE
EMP000437,7,REMOTE
EMP000438,1,OFFICE
EMP000438,2,OFFICE
EMP000438,3,OFFICE
EMP000438,4,OFFICE
EMP000438,5,OFFICE
EMP000438,6,REMOTE
EMP000438,7,REMOTE
EMP000439,1,REMOTE
EMP000439,2,REMOTE
EMP000439,3,REMOTE
EMP000439,4,REMOTE
EMP000439,5,REMOTE
EMP000439,6,REMOTE
EMP000439,7,REMOTE
EMP000440,1,REMOTE
EMP000440,2,REMOTE
EMP000440,3,REMOTE
EMP000440,4,REMOTE
EMP000440,5,REMOTE
EMP000440,6,REMOTE
EMP000440,7,REMOTE
EMP000441,1,OFFICE
EMP000441,2,REMOTE
EMP000441,3,FLEX
EMP000441,4,OFFICE
EMP000441,5,OFFICE
EMP000441,6,REMOTE
EMP000441,7,REMOTE
EMP000442,1,OFFICE
EMP000442,2,OFFICE
EMP000442,3,OFFICE
EMP000442,4,OFFICE
EMP000442,5,OFFICE
EMP000442,6,REMOTE
EMP000442,7,REMOTE
EMP000443,1,OFFICE
EMP000443,2,FLEX
EMP000443,3,REMOTE
EMP000443,4,OFFICE
EMP000443,5,OFFICE
EMP000443,6,REMOTE
EMP000443,7,REMOTE
EMP000444,1,OFFICE
EMP000444,2,REMOTE
EMP000444,3,FLEX
EMP000444,4,OFFICE
EMP000444,5,OFFICE
EMP000444,6,REMOTE
EMP000444,7,REMOTE
EMP000445,1,OFFICE
EMP000445,2,REMOTE
EMP000445,3,REMOTE
EMP000445,4,OFFICE
EMP000445,5,OFFICE
EMP000445,6,REMOTE
EMP000445,7,REMOTE
EMP000446,1,OFFICE
EMP000446,2,OFFICE
EMP000446,3,OFFICE
EMP000446,4,OFFICE
EMP000446,5,OFFICE
EMP000446,6,REMOTE
EMP000446,7,REMOTE
EMP000447,1,OFFICE
EMP000447,2,OFFICE
EMP000447,3,REMOTE
EMP000447,4,OFFICE
EMP000447,5,REMOTE
EMP000447,6,REMOTE
EMP000447,7,REMOTE
EMP000448,1,OFFICE
EMP000448,2,OFFICE
EMP000448,3,REMOTE
EMP000448,4,OFFICE
EMP000448,5,REMOTE
EMP000448,6,REMOTE
EMP000448,7,REMOTE
EMP000449,1,OFFICE
EMP000449,2,OFFICE
EMP000449,3,REMOTE
EMP000449,4,OFFICE
EMP000449,5,REMOTE
EMP000449,6,REMOTE
EMP000449,7,REMOTE
EMP000450,1,OFFICE
EMP000450,2,OFFICE
EMP000450,3,REMOTE
EMP000450,4,OFFICE
EMP000450,5,REMOTE
EMP000450,6,REMOTE
EMP000450,7,REMOTE
EMP000451,1,OFFICE
EMP000451,2,OFFICE
EMP000451,3,OFFICE
EMP000451,4,OFFICE
EMP000451,5,OFFICE
EMP000451,6,REMOTE
EMP000451,7,REMOTE
EMP000452,1,OFFICE
EMP000452,2,OFFICE
EMP000452,3,FLEX
EMP000452,4,OFFICE
EMP000452,5,REMOTE
EMP000452,6,REMOTE
EMP000452,7,REMOTE
EMP000453,1,OFFICE
EMP000453,2,OFFICE
EMP000453,3,FLEX
EMP000453,4,OFFICE
EMP000453,5,REMOTE
EMP000453,6,REMOTE
EMP000453,7,REMOTE
EMP000454,1,REMOTE
EMP000454,2,REMOTE
EMP000454,3,REMOTE
EMP000454,4,REMOTE
EMP000454,5,REMOTE
EMP000454,6,REMOTE
EMP000454,7,REMOTE
EMP000455,1,OFFICE
EMP000455,2,OFFICE
EMP000455,3,FLEX
EMP000455,4,OFFICE
EMP000455,5,REMOTE
EMP000455,6,REMOTE
EMP000455,7,REMOTE
EMP000456,1,OFFICE
EMP000456,2,OFFICE
EMP000456,3,OFFICE
EMP000456,4,OFFICE
EMP000456,5,OFFICE
EMP000456,6,REMOTE
EMP000456,7,REMOTE
EMP000457,1,OFFICE
EMP000457,2,OFFICE
EMP000457,3,FLEX
EMP000457,4,OFFICE
EMP000457,5,REMOTE
EMP000457,6,REMOTE
EMP000457,7,REMOTE
EMP000458,1,REMOTE
EMP000458,2,OFFICE
EMP000458,3,OFFICE
EMP000458,4,OFFICE
EMP000458,5,REMOTE
EMP000458,6,REMOTE
EMP000458,7,REMOTE
EMP000459,1,REMOTE
EMP000459,2,REMOTE
EMP000459,3,REMOTE
EMP000459,4,REMOTE
EMP000459,5,REMOTE
EMP000459,6,REMOTE
EMP000459,7,REMOTE
EMP000460,1,OFFICE
EMP000460,2,OFFICE
EMP000460,3,OFFICE
EMP000460,4,OFFICE
EMP000460,5,OFFICE
EMP000460,6,REMOTE
EMP000460,7,REMOTE
EMP000461,1,FLEX
EMP000461,2,OFFICE
EMP000461,3,OFFICE
EMP000461,4,OFFICE
EMP000461,5,REMOTE
EMP000461,6,REMOTE
EMP000461,7,REMOTE
EMP000462,1,OFFICE
EMP000462,2,OFFICE
EMP000462,3,OFFICE
EMP000462,4,OFFICE
EMP000462,5,OFFICE
EMP000462,6,REMOTE
EMP000462,7,REMOTE
EMP000463,1,OFFICE
EMP000463,2,OFFICE
EMP000463,3,OFFICE
EMP000463,4,OFFICE
EMP000463,5,OFFICE
EMP000463,6,REMOTE
EMP000463,7,REMOTE
EMP000464,1,REMOTE
EMP000464,2,REMOTE
EMP000464,3,REMOTE
EMP000464,4,REMOTE
EMP000464,5,REMOTE
EMP000464,6,REMOTE
EMP000464,7,REMOTE
EMP000465,1,REMOTE
EMP000465,2,OFFICE
EMP000465,3,OFFICE
EMP000465,4,OFFICE
EMP000465,5,REMOTE
EMP000465,6,REMOTE
EMP000465,7,REMOTE
EMP000466,1,REMOTE
EMP000466,2,OFFICE
EMP000466,3,OFFICE
EMP000466,4,OFFICE
EMP000466,5,REMOTE
EMP000466,6,REMOTE
EMP000466,7,REMOTE
EMP000467,1,REMOTE
EMP000467,2,REMOTE
EMP000467,3,REMOTE
EMP000467,4,REMOTE
EMP000467,5,REMOTE
EMP000467,6,REMOTE
EMP000467,7,REMOTE
EMP000468,1,REMOTE
EMP000468,2,OFFICE
EMP000468,3,OFFICE
EMP000468,4,FLEX
EMP000468,5,OFFICE
EMP000468,6,REMOTE
EMP000468,7,REMOTE
EMP000469,1,REMOTE
EMP000469,2,OFFICE
EMP000469,3,OFFICE
EMP000469,4,REMOTE
EMP000469,5,OFFICE
EMP000469,6,REMOTE
EMP000469,7,REMOTE
EMP000470,1,REMOTE
EMP000470,2,OFFICE
EMP000470,3,OFFICE
EMP000470,4,REMOTE
EMP000470,5,OFFICE
EMP000470,6,REMOTE
EMP000470,7,REMOTE
EMP000471,1,REMOTE
EMP000471,2,OFFICE
EMP000471,3,OFFICE
EMP000471,4,FLEX
EMP000471,5,OFFICE
EMP000471,6,REMOTE
EMP000471,7,REMOTE
EMP000472,1,REMOTE
EMP000472,2,OFFICE
EMP000472,3,OFFICE
EMP000472,4,REMOTE
EMP000472,5,OFFICE
EMP000472,6,REMOTE
EMP000472,7,REMOTE
EMP000473,1,FLEX
EMP000473,2,OFFICE
EMP000473,3,OFFICE
EMP000473,4,REMOTE
EMP000473,5,OFFICE
EMP000473,6,REMOTE
EMP000473,7,REMOTE
EMP000474,1,REMOTE
EMP000474,2,OFFICE
EMP000474,3,OFFICE
EMP000474,4,REMOTE
EMP000474,5,OFFICE
EMP000474,6,REMOTE
EMP000474,7,REMOTE
EMP000475,1,REMOTE
EMP000475,2,REMOTE
EMP000475,3,REMOTE
EMP000475,4,REMOTE
EMP000475,5,REMOTE
EMP000475,6,REMOTE
EMP000475,7,REMOTE
EMP000476,1,OFFICE
EMP000476,2,OFFICE
EMP000476,3,OFFICE
EMP000476,4,OFFICE
EMP000476,5,OFFICE
EMP000476,6,REMOTE
EMP000476,7,REMOTE
EMP000477,1,OFFICE
EMP000477,2,REMOTE
EMP000477,3,OFFICE
EMP000477,4,REMOTE
EMP000477,5,OFFICE
EMP000477,6,REMOTE
EMP000477,7,REMOTE
EMP000478,1,OFFICE
EMP000478,2,REMOTE
EMP000478,3,OFFICE
EMP000478,4,REMOTE
EMP000478,5,OFFICE
EMP000478,6,REMOTE
EMP000478,7,REMOTE
EMP000479,1,OFFICE
EMP000479,2,REMOTE
EMP000479,3,OFFICE
EMP000479,4,REMOTE
EMP000479,5,OFFICE
EMP000479,6,REMOTE
EMP000479,7,REMOTE
EMP000480,1,OFFICE
EMP000480,2,REMOTE
EMP000480,3,OFFICE
EMP000480,4,REMOTE
EMP000480,5,OFFICE
EMP000480,6,REMOTE
EMP000480,7,REMOTE
EMP000481,1,OFFICE
EMP000481,2,OFFICE
EMP000481,3,OFFICE
EMP000481,4,OFFICE
EMP000481,5,OFFICE
EMP000481,6,REMOTE
EMP000481,7,REMOTE
EMP000482,1,OFFICE
EMP000482,2,REMOTE
EMP000482,3,OFFICE
EMP000482,4,REMOTE
EMP000482,5,OFFICE
EMP000482,6,REMOTE
EMP000482,7,REMOTE
EMP000483,1,OFFICE
EMP000483,2,FLEX
EMP000483,3,OFFICE
EMP000483,4,REMOTE
EMP000483,5,OFFICE
EMP000483,6,REMOTE
EMP000483,7,REMOTE
EMP000484,1,OFFICE
EMP000484,2,REMOTE
EMP000484,3,OFFICE
EMP000484,4,REMOTE
EMP000484,5,OFFICE
EMP000484,6,REMOTE
EMP000484,7,REMOTE
EMP000485,1,OFFICE
EMP000485,2,REMOTE
EMP000485,3,OFFICE
EMP000485,4,REMOTE
EMP000485,5,OFFICE
EMP000485,6,REMOTE
EMP000485,7,REMOTE
EMP000486,1,OFFICE
EMP000486,2,REMOTE
EMP000486,3,OFFICE
EMP000486,4,REMOTE
EMP000486,5,OFFICE
EMP000486,6,REMOTE
EMP000486,7,REMOTE
EMP000487,1,OFFICE
EMP000487,2,FLEX
EMP000487,3,OFFICE
EMP000487,4,REMOTE
EMP000487,5,OFFICE
EMP000487,6,REMOTE
EMP000487,7,REMOTE
EMP000488,1,OFFICE
EMP000488,2,REMOTE
EMP000488,3,OFFICE
EMP000488,4,REMOTE
EMP000488,5,OFFICE
EMP000488,6,REMOTE
EMP000488,7,REMOTE
EMP000489,1,OFFICE
EMP000489,2,REMOTE
EMP000489,3,OFFICE
EMP000489,4,REMOTE
EMP000489,5,OFFICE
EMP000489,6,REMOTE
EMP000489,7,REMOTE
EMP000490,1,REMOTE
EMP000490,2,REMOTE
EMP000490,3,REMOTE
EMP000490,4,REMOTE
EMP000490,5,REMOTE
EMP000490,6,REMOTE
EMP000490,7,REMOTE
EMP000491,1,FLEX
EMP000491,2,OFFICE
EMP000491,3,OFFICE
EMP000491,4,OFFICE
EMP000491,5,REMOTE
EMP000491,6,REMOTE
EMP000491,7,REMOTE
EMP000492,1,REMOTE
EMP000492,2,OFFICE
EMP000492,3,OFFICE
EMP000492,4,OFFICE
EMP000492,5,REMOTE
EMP000492,6,REMOTE
EMP000492,7,REMOTE
EMP000493,1,OFFICE
EMP000493,2,OFFICE
EMP000493,3,OFFICE
EMP000493,4,OFFICE
EMP000493,5,OFFICE
EMP000493,6,REMOTE
EMP000493,7,REMOTE
EMP000494,1,REMOTE
EMP000494,2,OFFICE
EMP000494,3,OFFICE
EMP000494,4,OFFICE
EMP000494,5,REMOTE
EMP000494,6,REMOTE
EMP000494,7,REMOTE
EMP000495,1,REMOTE
EMP000495,2,OFFICE
EMP000495,3,OFFICE
EMP000495,4,OFFICE
EMP000495,5,REMOTE
EMP000495,6,REMOTE
EMP000495,7,REMOTE
EMP000496,1,REMOTE
EMP000496,2,REMOTE
EMP000496,3,REMOTE
EMP000496,4,REMOTE
EMP000496,5,REMOTE
EMP000496,6,REMOTE
EMP000496,7,REMOTE
EMP000497,1,REMOTE
EMP000497,2,REMOTE
EMP000497,3,REMOTE
EMP000497,4,REMOTE
EMP000497,5,REMOTE
EMP000497,6,REMOTE
EMP000497,7,REMOTE
EMP000498,1,REMOTE
EMP000498,2,OFFICE
EMP000498,3,OFFICE
EMP000498,4,OFFICE
EMP000498,5,REMOTE
EMP000498,6,REMOTE
EMP000498,7,REMOTE
EMP000499,1,FLEX
EMP000499,2,OFFICE
EMP000499,3,OFFICE
EMP000499,4,OFFICE
EMP000499,5,REMOTE
EMP000499,6,REMOTE
EMP000499,7,REMOTE
EMP000500,1,OFFICE
EMP000500,2,OFFICE
EMP000500,3,REMOTE
EMP000500,4,REMOTE
EMP000500,5,OFFICE
EMP000500,6,REMOTE
EMP000500,7,REMOTE
EMP000501,1,REMOTE
EMP000501,2,REMOTE
EMP000501,3,REMOTE
EMP000501,4,REMOTE
EMP000501,5,REMOTE
EMP000501,6,REMOTE
EMP000501,7,REMOTE
EMP000502,1,OFFICE
EMP000502,2,OFFICE
EMP000502,3,REMOTE
EMP000502,4,FLEX
EMP000502,5,OFFICE
EMP000502,6,REMOTE
EMP000502,7,REMOTE
EMP000503,1,OFFICE
EMP000503,2,OFFICE
EMP000503,3,REMOTE
EMP000503,4,REMOTE
EMP000503,5,OFFICE
EMP000503,6,REMOTE
EMP000503,7,REMOTE
EMP000504,1,OFFICE
EMP000504,2,OFFICE
EMP000504,3,REMOTE
EMP000504,4,FLEX
EMP000504,5,OFFICE
EMP000504,6,REMOTE
EMP000504,7,REMOTE
EMP000505,1,OFFICE
EMP000505,2,OFFICE
EMP000505,3,OFFICE
EMP000505,4,OFFICE
EMP000505,5,OFFICE
EMP000505,6,REMOTE
EMP000505,7,REMOTE
EMP000506,1,OFFICE
EMP000506,2,OFFICE
EMP000506,3,REMOTE
EMP000506,4,REMOTE
EMP000506,5,OFFICE
EMP000506,6,REMOTE
EMP000506,7,REMOTE
EMP000507,1,OFFICE
EMP000507,2,OFFICE
EMP000507,3,FLEX
EMP000507,4,REMOTE
EMP000507,5,OFFICE
EMP000507,6,REMOTE
EMP000507,7,REMOTE
EMP000508,1,REMOTE
EMP000508,2,REMOTE
EMP000508,3,REMOTE
EMP000508,4,REMOTE
EMP000508,5,REMOTE
EMP000508,6,REMOTE
EMP000508,7,REMOTE
EMP000509,1,REMOTE
EMP000509,2,REMOTE
EMP000509,3,REMOTE
EMP000509,4,REMOTE
EMP000509,5,REMOTE
EMP000509,6,REMOTE
EMP000509,7,REMOTE
EMP000510,1,OFFICE
EMP000510,2,OFFICE
EMP000510,3,OFFICE
EMP000510,4,OFFICE
EMP000510,5,OFFICE
EMP000510,6,REMOTE
EMP000510,7,REMOTE
EMP000511,1,REMOTE
EMP000511,2,OFFICE
EMP000511,3,OFFICE
EMP000511,4,OFFICE
EMP000511,5,REMOTE
EMP000511,6,REMOTE
EMP000511,7,REMOTE
EMP000512,1,REMOTE
EMP000512,2,OFFICE
EMP000512,3,OFFICE
EMP000512,4,OFFICE
EMP000512,5,REMOTE
EMP000512,6,REMOTE
EMP000512,7,REMOTE
EMP000513,1,REMOTE
EMP000513,2,OFFICE
EMP000513,3,OFFICE
EMP000513,4,OFFICE
EMP000513,5,REMOTE
EMP000513,6,REMOTE
EMP000513,7,REMOTE
EMP000514,1,REMOTE
EMP000514,2,OFFICE
EMP000514,3,OFFICE
EMP000514,4,OFFICE
EMP000514,5,REMOTE
EMP000514,6,REMOTE
EMP000514,7,REMOTE
EMP000515,1,OFFICE
EMP000515,2,OFFICE
EMP000515,3,OFFICE
EMP000515,4,OFFICE
EMP000515,5,OFFICE
EMP000515,6,REMOTE
EMP000515,7,REMOTE
EMP000516,1,REMOTE
EMP000516,2,OFFICE
EMP000516,3,OFFICE
EMP000516,4,OFFICE
EMP000516,5,REMOTE
EMP000516,6,REMOTE
EMP000516,7,REMOTE
EMP000517,1,REMOTE
EMP000517,2,OFFICE
EMP000517,3,OFFICE
EMP000517,4,OFFICE
EMP000517,5,REMOTE
EMP000517,6,REMOTE
EMP000517,7,REMOTE
EMP000518,1,OFFICE
EMP000518,2,OFFICE
EMP000518,3,OFFICE
EMP000518,4,OFFICE
EMP000518,5,OFFICE
EMP000518,6,REMOTE
EMP000518,7,REMOTE
EMP000519,1,OFFICE
EMP000519,2,OFFICE
EMP000519,3,OFFICE
EMP000519,4,OFFICE
EMP000519,5,OFFICE
EMP000519,6,REMOTE
EMP000519,7,REMOTE
EMP000520,1,REMOTE
EMP000520,2,REMOTE
EMP000520,3,REMOTE
EMP000520,4,REMOTE
EMP000520,5,REMOTE
EMP000520,6,REMOTE
EMP000520,7,REMOTE
EMP000521,1,REMOTE
EMP000521,2,REMOTE
EMP000521,3,REMOTE
EMP000521,4,REMOTE
EMP000521,5,REMOTE
EMP000521,6,REMOTE
EMP000521,7,REMOTE
EMP000522,1,FLEX
EMP000522,2,OFFICE
EMP000522,3,OFFICE
EMP000522,4,OFFICE
EMP000522,5,REMOTE
EMP000522,6,REMOTE
EMP000522,7,REMOTE
EMP000523,1,OFFICE
EMP000523,2,OFFICE
EMP000523,3,OFFICE
EMP000523,4,OFFICE
EMP000523,5,OFFICE
EMP000523,6,REMOTE
EMP000523,7,REMOTE
EMP000524,1,OFFICE
EMP000524,2,OFFICE
EMP000524,3,OFFICE
EMP000524,4,OFFICE
EMP000524,5,OFFICE
EMP000524,6,REMOTE
EMP000524,7,REMOTE
EMP000525,1,OFFICE
EMP000525,2,FLEX
EMP000525,3,OFFICE
EMP000525,4,REMOTE
EMP000525,5,OFFICE
EMP000525,6,REMOTE
EMP000525,7,REMOTE
EMP000526,1,OFFICE
EMP000526,2,FLEX
EMP000526,3,OFFICE
EMP000526,4,REMOTE
EMP000526,5,OFFICE
EMP000526,6,REMOTE
EMP000526,7,REMOTE
EMP000527,1,OFFICE
EMP000527,2,REMOTE
EMP000527,3,OFFICE
EMP000527,4,REMOTE
EMP000527,5,OFFICE
EMP000527,6,REMOTE
EMP000527,7,REMOTE
EMP000528,1,OFFICE
EMP000528,2,REMOTE
EMP000528,3,OFFICE
EMP000528,4,REMOTE
EMP000528,5,OFFICE
EMP000528,6,REMOTE
EMP000528,7,REMOTE
EMP000529,1,OFFICE
EMP000529,2,REMOTE
EMP000529,3,OFFICE
EMP000529,4,REMOTE
EMP000529,5,OFFICE
EMP000529,6,REMOTE
EMP000529,7,REMOTE
EMP000530,1,OFFICE
EMP000530,2,OFFICE
EMP000530,3,OFFICE
EMP000530,4,OFFICE
EMP000530,5,OFFICE
EMP000530,6,REMOTE
EMP000530,7,REMOTE
EMP000531,1,OFFICE
EMP000531,2,FLEX
EMP000531,3,OFFICE
EMP000531,4,REMOTE
EMP000531,5,OFFICE
EMP000531,6,REMOTE
EMP000531,7,REMOTE
EMP000532,1,REMOTE
EMP000532,2,REMOTE
EMP000532,3,REMOTE
EMP000532,4,REMOTE
EMP000532,5,REMOTE
EMP000532,6,REMOTE
EMP000532,7,REMOTE
EMP000533,1,OFFICE
EMP000533,2,REMOTE
EMP000533,3,OFFICE
EMP000533,4,FLEX
EMP000533,5,OFFICE
EMP000533,6,REMOTE
EMP000533,7,REMOTE
EMP000534,1,OFFICE
EMP000534,2,REMOTE
EMP000534,3,OFFICE
EMP000534,4,REMOTE
EMP000534,5,OFFICE
EMP000534,6,REMOTE
EMP000534,7,REMOTE
EMP000535,1,REMOTE
EMP000535,2,REMOTE
EMP000535,3,REMOTE
EMP000535,4,REMOTE
EMP000535,5,REMOTE
EMP000535,6,REMOTE
EMP000535,7,REMOTE
EMP000536,1,OFFICE
EMP000536,2,REMOTE
EMP000536,3,OFFICE
EMP000536,4,REMOTE
EMP000536,5,OFFICE
EMP000536,6,REMOTE
EMP000536,7,REMOTE
EMP000537,1,OFFICE
EMP000537,2,FLEX
EMP000537,3,OFFICE
EMP000537,4,REMOTE
EMP000537,5,OFFICE
EMP000537,6,REMOTE
EMP000537,7,REMOTE
EMP000538,1,OFFICE
EMP000538,2,REMOTE
EMP000538,3,OFFICE
EMP000538,4,REMOTE
EMP000538,5,OFFICE
EMP000538,6,REMOTE
EMP000538,7,REMOTE
EMP000539,1,OFFICE
EMP000539,2,OFFICE
EMP000539,3,OFFICE
EMP000539,4,OFFICE
EMP000539,5,OFFICE
EMP000539,6,REMOTE
EMP000539,7,REMOTE
EMP000540,1,OFFICE
EMP000540,2,OFFICE
EMP000540,3,OFFICE
EMP000540,4,OFFICE
EMP000540,5,OFFICE
EMP000540,6,REMOTE
EMP000540,7,REMOTE
EMP000541,1,REMOTE
EMP000541,2,OFFICE
EMP000541,3,REMOTE
EMP000541,4,OFFICE
EMP000541,5,OFFICE
EMP000541,6,REMOTE
EMP000541,7,REMOTE
EMP000542,1,REMOTE
EMP000542,2,OFFICE
EMP000542,3,REMOTE
EMP000542,4,OFFICE
EMP000542,5,OFFICE
EMP000542,6,REMOTE
EMP000542,7,REMOTE
EMP000543,1,REMOTE
EMP000543,2,REMOTE
EMP000543,3,REMOTE
EMP000543,4,REMOTE
EMP000543,5,REMOTE
EMP000543,6,REMOTE
EMP000543,7,REMOTE
EMP000544,1,REMOTE
EMP000544,2,OFFICE
EMP000544,3,FLEX
EMP000544,4,OFFICE
EMP000544,5,OFFICE
EMP000544,6,REMOTE
EMP000544,7,REMOTE
EMP000545,1,OFFICE
EMP000545,2,OFFICE
EMP000545,3,OFFICE
EMP000545,4,OFFICE
EMP000545,5,OFFICE
EMP000545,6,REMOTE
EMP000545,7,REMOTE
EMP000546,1,REMOTE
EMP000546,2,OFFICE
EMP000546,3,REMOTE
EMP000546,4,OFFICE
EMP000546,5,OFFICE
EMP000546,6,REMOTE
EMP000546,7,REMOTE
EMP000547,1,REMOTE
EMP000547,2,OFFICE
EMP000547,3,REMOTE
EMP000547,4,OFFICE
EMP000547,5,OFFICE
EMP000547,6,REMOTE
EMP000547,7,REMOTE
EMP000548,1,REMOTE
EMP000548,2,OFFICE
EMP000548,3,REMOTE
EMP000548,4,OFFICE
EMP000548,5,OFFICE
EMP000548,6,REMOTE
EMP000548,7,REMOTE
EMP000549,1,FLEX
EMP000549,2,OFFICE
EMP000549,3,OFFICE
EMP000549,4,REMOTE
EMP000549,5,OFFICE
EMP000549,6,REMOTE
EMP000549,7,REMOTE
EMP000550,1,FLEX
EMP000550,2,OFFICE
EMP000550,3,OFFICE
EMP000550,4,REMOTE
EMP000550,5,OFFICE
EMP000550,6,REMOTE
EMP000550,7,REMOTE
EMP000551,1,REMOTE
EMP000551,2,OFFICE
EMP000551,3,OFFICE
EMP000551,4,REMOTE
EMP000551,5,OFFICE
EMP000551,6,REMOTE
EMP000551,7,REMOTE
EMP000552,1,OFFICE
EMP000552,2,OFFICE
EMP000552,3,OFFICE
EMP000552,4,OFFICE
EMP000552,5,OFFICE
EMP000552,6,REMOTE
EMP000552,7,REMOTE
EMP000553,1,REMOTE
EMP000553,2,REMOTE
EMP000553,3,REMOTE
EMP000553,4,REMOTE
EMP000553,5,REMOTE
EMP000553,6,REMOTE
EMP000553,7,REMOTE
EMP000554,1,REMOTE
EMP000554,2,REMOTE
EMP000554,3,REMOTE
EMP000554,4,REMOTE
EMP000554,5,REMOTE
EMP000554,6,REMOTE
EMP000554,7,REMOTE
EMP000555,1,REMOTE
EMP000555,2,OFFICE
EMP000555,3,OFFICE
EMP000555,4,REMOTE
EMP000555,5,OFFICE
EMP000555,6,REMOTE
EMP000555,7,REMOTE
EMP000556,1,REMOTE
EMP000556,2,OFFICE
EMP000556,3,OFFICE
EMP000556,4,REMOTE
EMP000556,5,OFFICE
EMP000556,6,REMOTE
EMP000556,7,REMOTE
EMP000557,1,REMOTE
EMP000557,2,OFFICE
EMP000557,3,OFFICE
EMP000557,4,REMOTE
EMP000557,5,OFFICE
EMP000557,6,REMOTE
EMP000557,7,REMOTE
EMP000558,1,FLEX
EMP000558,2,OFFICE
EMP000558,3,OFFICE
EMP000558,4,REMOTE
EMP000558,5,OFFICE
EMP000558,6,REMOTE
EMP000558,7,REMOTE
EMP000559,1,REMOTE
EMP000559,2,REMOTE
EMP000559,3,REMOTE
EMP000559,4,REMOTE
EMP000559,5,REMOTE
EMP000559,6,REMOTE
EMP000559,7,REMOTE
EMP000560,1,OFFICE
EMP000560,2,OFFICE
EMP000560,3,OFFICE
EMP000560,4,OFFICE
EMP000560,5,OFFICE
EMP000560,6,REMOTE
EMP000560,7,REMOTE
EMP000561,1,OFFICE
EMP000561,2,OFFICE
EMP000561,3,REMOTE
EMP000561,4,REMOTE
EMP000561,5,OFFICE
EMP000561,6,REMOTE
EMP000561,7,REMOTE
EMP000562,1,REMOTE
EMP000562,2,REMOTE
EMP000562,3,REMOTE
EMP000562,4,REMOTE
EMP000562,5,REMOTE
EMP000562,6,REMOTE
EMP000562,7,REMOTE
EMP000563,1,OFFICE
EMP000563,2,OFFICE
EMP000563,3,REMOTE
EMP000563,4,REMOTE
EMP000563,5,OFFICE
EMP000563,6,REMOTE
EMP000563,7,REMOTE
EMP000564,1,REMOTE
EMP000564,2,REMOTE
EMP000564,3,REMOTE
EMP000564,4,REMOTE
EMP000564,5,REMOTE
EMP000564,6,REMOTE
EMP000564,7,REMOTE
EMP000565,1,REMOTE
EMP000565,2,REMOTE
EMP000565,3,REMOTE
EMP000565,4,REMOTE
EMP000565,5,REMOTE
EMP000565,6,REMOTE
EMP000565,7,REMOTE
EMP000566,1,OFFICE
EMP000566,2,OFFICE
EMP000566,3,REMOTE
EMP000566,4,REMOTE
EMP000566,5,OFFICE
EMP000566,6,REMOTE
EMP000566,7,REMOTE
EMP000567,1,OFFICE
EMP000567,2,OFFICE
EMP000567,3,REMOTE
EMP000567,4,REMOTE
EMP000567,5,OFFICE
EMP000567,6,REMOTE
EMP000567,7,REMOTE
EMP000568,1,REMOTE
EMP000568,2,REMOTE
EMP000568,3,REMOTE
EMP000568,4,REMOTE
EMP000568,5,REMOTE
EMP000568,6,REMOTE
EMP000568,7,REMOTE
EMP000569,1,OFFICE
EMP000569,2,OFFICE
EMP000569,3,REMOTE
EMP000569,4,REMOTE
EMP000569,5,OFFICE
EMP000569,6,REMOTE
EMP000569,7,REMOTE
EMP000570,1,OFFICE
EMP000570,2,OFFICE
EMP000570,3,REMOTE
EMP000570,4,REMOTE
EMP000570,5,OFFICE
EMP000570,6,REMOTE
EMP000570,7,REMOTE
EMP000571,1,OFFICE
EMP000571,2,REMOTE
EMP000571,3,OFFICE
EMP000571,4,REMOTE
EMP000571,5,OFFICE
EMP000571,6,REMOTE
EMP000571,7,REMOTE
EMP000572,1,OFFICE
EMP000572,2,REMOTE
EMP000572,3,OFFICE
