sensor_id,sensor_type,target_type,target_id,floor_id,zone_id,metrics
SEN_DSK_000571,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0571,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000572,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0572,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000573,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0573,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000574,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0574,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000575,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0575,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000576,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0576,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000577,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0577,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000578,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0578,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000579,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0579,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000580,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0580,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000581,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0581,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000582,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0582,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000583,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0583,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000584,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0584,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000585,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0585,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000586,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0586,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000587,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0587,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000588,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0588,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000589,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0589,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000590,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0590,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000591,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0591,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000592,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0592,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000593,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0593,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000594,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0594,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000595,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0595,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000596,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0596,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000597,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0597,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000598,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0598,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000599,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0599,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000600,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0600,BLD01_F03,BLD01_F03_ZD,
SEN_RM_000025,ROOM_COUNT,ROOM,ROOM_BLD01_F03_025,BLD01_F03,BLD01_F03_ZMTG,
SEN_RM_000026,ROOM_COUNT,ROOM,ROOM_BLD01_F03_026,BLD01_F03,BLD01_F03_ZMTG,
SEN_RM_000027,ROOM_COUNT,ROOM,ROOM_BLD01_F03_027,BLD01_F03,BLD01_F03_ZMTG,
SEN_RM_000028,ROOM_COUNT,ROOM,ROOM_BLD01_F03_028,BLD01_F03,BLD01_F03_ZMTG,
SEN_RM_000029,ROOM_COUNT,ROOM,ROOM_BLD01_F03_029,BLD01_F03,BLD01_F03_ZMTG,
SEN_RM_000030,ROOM_COUNT,ROOM,ROOM_BLD01_F03_030,BLD01_F03,BLD01_F03_ZMTG,
SEN_RM_000031,ROOM_COUNT,ROOM,ROOM_BLD01_F03_031,BLD01_F03,BLD01_F03_ZMTG,
SEN_RM_000032,ROOM_COUNT,ROOM,ROOM_BLD01_F03_032,BLD01_F03,BLD01_F03_ZMTG,
SEN_RM_000033,ROOM_COUNT,ROOM,ROOM_BLD01_F03_033,BLD01_F03,BLD01_F03_ZMTG,
SEN_RM_000034,ROOM_COUNT,ROOM,ROOM_BLD01_F03_034,BLD01_F03,BLD01_F03_ZMTG,
SEN_RM_000035,ROOM_COUNT,ROOM,ROOM_BLD01_F03_035,BLD01_F03,BLD01_F03_ZMTG,
SEN_RM_000036,ROOM_COUNT,ROOM,AREA_BLD01_F03_COL,BLD01_F03,BLD01_F03_ZCOM,
SEN_RM_000037,ROOM_COUNT,ROOM,AREA_BLD01_F03_LOU,BLD01_F03,BLD01_F03_ZCOM,
SEN_ENV_000015,ENVIRONMENT,ZONE,BLD01_F03_ZLOB,BLD01_F03,BLD01_F03_ZLOB,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000016,ENVIRONMENT,ZONE,BLD01_F03_ZA,BLD01_F03,BLD01_F03_ZA,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000017,ENVIRONMENT,ZONE,BLD01_F03_ZB,BLD01_F03,BLD01_F03_ZB,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000018,ENVIRONMENT,ZONE,BLD01_F03_ZC,BLD01_F03,BLD01_F03_ZC,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000019,ENVIRONMENT,ZONE,BLD01_F03_ZD,BLD01_F03,BLD01_F03_ZD,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000020,ENVIRONMENT,ZONE,BLD01_F03_ZMTG,BLD01_F03,BLD01_F03_ZMTG,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000021,ENVIRONMENT,ZONE,BLD01_F03_ZCOM,BLD01_F03,BLD01_F03_ZCOM,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_DSK_000601,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0601,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000602,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0602,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000603,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0603,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000604,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0604,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000605,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0605,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000606,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0606,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000607,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0607,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000608,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0608,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000609,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0609,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000610,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0610,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000611,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0611,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000612,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0612,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000613,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0613,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000614,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0614,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000615,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0615,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000616,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0616,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000617,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0617,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000618,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0618,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000619,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0619,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000620,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0620,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000621,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0621,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000622,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0622,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000623,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0623,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000624,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0624,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000625,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0625,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000626,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0626,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000627,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0627,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000628,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0628,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000629,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0629,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000630,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0630,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000631,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0631,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000632,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0632,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000633,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0633,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000634,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0634,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000635,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0635,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000636,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0636,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000637,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0637,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000638,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0638,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000639,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0639,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000640,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0640,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000641,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0641,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000642,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0642,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000643,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0643,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000644,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0644,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000645,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0645,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000646,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0646,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000647,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0647,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000648,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0648,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000649,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0649,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000650,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0650,BLD01_F04,BLD01_F04_ZA,
SEN_DSK_000651,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0651,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000652,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0652,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000653,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0653,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000654,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0654,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000655,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0655,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000656,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0656,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000657,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0657,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000658,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0658,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000659,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0659,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000660,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0660,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000661,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0661,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000662,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0662,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000663,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0663,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000664,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0664,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000665,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0665,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000666,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0666,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000667,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0667,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000668,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0668,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000669,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0669,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000670,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0670,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000671,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0671,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000672,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0672,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000673,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0673,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000674,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0674,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000675,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0675,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000676,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0676,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000677,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0677,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000678,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0678,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000679,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0679,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000680,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0680,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000681,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0681,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000682,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0682,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000683,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0683,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000684,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0684,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000685,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0685,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000686,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0686,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000687,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0687,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000688,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0688,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000689,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0689,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000690,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0690,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000691,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0691,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000692,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0692,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000693,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0693,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000694,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0694,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000695,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0695,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000696,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0696,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000697,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0697,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000698,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0698,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000699,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0699,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000700,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0700,BLD01_F04,BLD01_F04_ZB,
SEN_DSK_000701,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0701,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000702,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0702,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000703,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0703,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000704,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0704,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000705,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0705,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000706,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0706,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000707,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0707,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000708,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0708,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000709,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0709,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000710,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0710,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000711,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0711,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000712,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0712,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000713,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0713,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000714,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0714,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000715,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0715,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000716,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0716,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000717,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0717,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000718,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0718,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000719,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0719,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000720,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0720,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000721,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0721,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000722,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0722,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000723,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0723,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000724,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0724,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000725,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0725,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000726,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0726,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000727,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0727,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000728,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0728,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000729,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0729,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000730,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0730,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000731,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0731,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000732,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0732,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000733,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0733,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000734,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0734,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000735,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0735,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000736,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0736,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000737,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0737,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000738,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0738,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000739,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0739,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000740,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0740,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000741,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0741,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000742,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0742,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000743,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0743,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000744,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0744,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000745,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0745,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000746,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0746,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000747,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0747,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000748,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0748,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000749,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0749,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000750,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0750,BLD01_F04,BLD01_F04_ZC,
SEN_DSK_000751,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0751,BLD01_F04,BLD01_F04_ZD,
SEN_DSK_000752,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F04_0752,BLD01_F04,BLD01_F04_ZD,
